timestamp,uid,src_ip,src_port,dst_ip,dst_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,label,attack_category,dataset,bytes_ratio,packet_ratio,bytes_per_pkt,duration_cat,port_category
71058.0,CICIOT_71058,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-ICMP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
29616.0,CICIOT_29616,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
23663.0,CICIOT_23663,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,54958.0,36639.0,OTH,60,40,DDoS-ACK_Fragmentation,DDoS,CICIoT2023,0.6,0.6,915.97,instant,system
145649.0,CICIOT_145649,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,3607.0,2405.0,OTH,60,40,DDoS-ICMP_Flood,DDoS,CICIoT2023,0.6,0.6,60.12,instant,system
207321.0,CICIOT_207321,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3655.0,2437.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.92,instant,system
217314.0,CICIOT_217314,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3628.0,2418.0,OTH,60,40,DDoS-PSHACK_Flood,DDoS,CICIoT2023,0.6001,0.6,60.46,instant,system
240709.0,CICIOT_240709,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,5803.0,3869.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6,0.6,967.2,instant,system
123169.0,CICIOT_123169,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
130813.0,CICIOT_130813,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DDoS-SYN_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
28868.0,CICIOT_28868,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,7339.0,4892.0,OTH,6,4,Benign,Benign,CICIoT2023,0.6,0.6,1223.1,instant,system
72476.0,CICIOT_72476,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
188527.0,CICIOT_188527,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
212829.0,CICIOT_212829,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
297870.0,CICIOT_297870,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,997.0,664.0,OTH,6,4,Benign,Benign,CICIoT2023,0.6002,0.6,166.1,instant,system
56793.0,CICIOT_56793,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,10887.0,7258.0,OTH,60,40,DoS-UDP_Flood,DoS,CICIoT2023,0.6,0.6,181.45,instant,system
23652.0,CICIOT_23652,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,407.0,271.0,SF,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6003,0.6,67.8,instant,system
19024.0,CICIOT_19024,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,61614.0,41076.0,OTH,60,40,DDoS-ICMP_Fragmentation,DDoS,CICIoT2023,0.6,0.6,1026.9,instant,system
35362.0,CICIOT_35362,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,643.0,429.0,OTH,6,4,Recon-OSScan,Reconnaissance,CICIoT2023,0.5998,0.6,107.2,instant,system
34967.0,CICIOT_34967,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DDoS-SYN_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
118269.0,CICIOT_118269,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
22172.0,CICIOT_22172,0.0.0.0,0,0.0.0.0,0,OTHER,other,0.0,33826.0,22550.0,OTH,60,40,Mirai-greip_flood,Mirai,CICIoT2023,0.6,0.6,563.76,instant,system
219294.0,CICIOT_219294,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
143607.0,CICIOT_143607,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
178157.0,CICIOT_178157,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-PSHACK_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
129306.0,CICIOT_129306,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,4670.0,3113.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,77.83,instant,system
246869.0,CICIOT_246869,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
126181.0,CICIOT_126181,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
235490.0,CICIOT_235490,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
28628.0,CICIOT_28628,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,32773.0,21848.0,OTH,60,40,Mirai-udpplain,Mirai,CICIoT2023,0.6,0.6,546.21,instant,system
151501.0,CICIOT_151501,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,REJ,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
173938.0,CICIOT_173938,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DDoS-SYN_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
87251.0,CICIOT_87251,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,8996.0,5997.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6,0.6,1499.3,instant,system
26417.0,CICIOT_26417,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
97615.0,CICIOT_97615,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,512.0,341.0,S0,6,4,Recon-OSScan,Reconnaissance,CICIoT2023,0.6002,0.6,85.3,instant,system
186862.0,CICIOT_186862,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-PSHACK_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
232225.0,CICIOT_232225,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3613.0,2408.0,S0,60,40,DDoS-SynonymousIP_Flood,DDoS,CICIoT2023,0.6001,0.6,60.21,instant,system
176324.0,CICIOT_176324,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,2116.0,1411.0,OTH,6,4,DNS_Spoofing,Unknown,CICIoT2023,0.5999,0.6,352.7,instant,system
238298.0,CICIOT_238298,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
57602.0,CICIOT_57602,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,7279.0,4852.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6,0.6,1213.1,instant,system
51565.0,CICIOT_51565,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,507.0,338.0,OTH,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6,0.6,84.5,instant,system
24186.0,CICIOT_24186,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,10920.0,7280.0,OTH,60,40,DoS-UDP_Flood,DoS,CICIoT2023,0.6,0.6,182.0,instant,system
1802.0,CICIOT_1802,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,8215.0,5476.0,OTH,6,4,XSS,Unknown,CICIoT2023,0.6,0.6,1369.1,instant,system
81767.0,CICIOT_81767,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,REJ,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
162724.0,CICIOT_162724,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
28618.0,CICIOT_28618,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,10855.0,7236.0,S0,60,40,DoS-UDP_Flood,DoS,CICIoT2023,0.6,0.6,180.91,instant,system
153738.0,CICIOT_153738,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
25973.0,CICIOT_25973,0.0.0.0,0,0.0.0.0,0,TCP,http,0.0,2583.0,1722.0,OTH,6,4,DNS_Spoofing,Unknown,CICIoT2023,0.6,0.6,430.5,instant,system
330998.0,CICIOT_330998,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,618.0,412.0,SF,6,4,Benign,Benign,CICIoT2023,0.6,0.6,103.0,instant,system
229810.0,CICIOT_229810,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,4508.0,3005.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,75.13,instant,system
232745.0,CICIOT_232745,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
22428.0,CICIOT_22428,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
58618.0,CICIOT_58618,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
220164.0,CICIOT_220164,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
108473.0,CICIOT_108473,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
70825.0,CICIOT_70825,0.0.0.0,0,0.0.0.0,0,TCP,http,0.0,3847.0,2564.0,OTH,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6001,0.6,641.1,instant,system
131083.0,CICIOT_131083,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DDoS-SYN_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
121562.0,CICIOT_121562,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,REJ,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
53444.0,CICIOT_53444,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
233386.0,CICIOT_233386,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
134306.0,CICIOT_134306,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
6163.0,CICIOT_6163,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DoS-TCP_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
207590.0,CICIOT_207590,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-UDP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
321240.0,CICIOT_321240,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,605.0,403.0,S0,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6002,0.6,100.8,instant,system
314752.0,CICIOT_314752,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,731.0,487.0,OTH,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6002,0.6,121.8,instant,system
59442.0,CICIOT_59442,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3664.0,2442.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6001,0.6,61.06,instant,system
23941.0,CICIOT_23941,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,33240.0,22160.0,OTH,60,40,Mirai-udpplain,Mirai,CICIoT2023,0.6,0.6,554.0,instant,system
19627.0,CICIOT_19627,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,3648.0,2432.0,OTH,60,40,DoS-UDP_Flood,DoS,CICIoT2023,0.6,0.6,60.8,instant,system
190444.0,CICIOT_190444,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-UDP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
75738.0,CICIOT_75738,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
146935.0,CICIOT_146935,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3608.0,2405.0,REJ,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.13,instant,system
117706.0,CICIOT_117706,0.0.0.0,0,0.0.0.0,0,TCP,http,0.0,5421.0,3614.0,OTH,6,4,Benign,Benign,CICIoT2023,0.6,0.6,903.5,instant,system
145032.0,CICIOT_145032,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,603.0,402.0,SF,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6,0.6,100.5,instant,system
90301.0,CICIOT_90301,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,564.0,376.0,OTH,6,4,DNS_Spoofing,Unknown,CICIoT2023,0.6,0.6,94.0,instant,system
319684.0,CICIOT_319684,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,615.0,410.0,OTH,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6,0.6,102.5,instant,system
93766.0,CICIOT_93766,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,5202.0,3468.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,86.7,instant,system
231452.0,CICIOT_231452,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
41847.0,CICIOT_41847,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,763.0,509.0,S0,6,4,Recon-HostDiscovery,Reconnaissance,CICIoT2023,0.5998,0.6,127.2,instant,system
12564.0,CICIOT_12564,0.0.0.0,0,0.0.0.0,0,OTHER,other,0.0,30848.0,20565.0,SF,60,40,Mirai-greip_flood,Mirai,CICIoT2023,0.6,0.6,514.13,instant,system
93401.0,CICIOT_93401,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,8132.0,5421.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6,0.6,1355.3,instant,system
54231.0,CICIOT_54231,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-UDP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
101206.0,CICIOT_101206,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3635.0,2423.0,S0,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.58,instant,system
6110.0,CICIOT_6110,0.0.0.0,0,0.0.0.0,0,OTHER,other,0.0,35204.0,23469.0,OTH,60,40,Mirai-greeth_flood,Mirai,CICIoT2023,0.6,0.6,586.73,instant,system
170093.0,CICIOT_170093,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
44878.0,CICIOT_44878,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,4806.0,3204.0,OTH,6,4,Recon-OSScan,Reconnaissance,CICIoT2023,0.6,0.6,801.0,instant,system
359222.0,CICIOT_359222,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,5571.0,3714.0,OTH,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6,0.6,928.5,instant,system
189431.0,CICIOT_189431,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
57878.0,CICIOT_57878,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3888.0,2592.0,S0,6,4,Benign,Benign,CICIoT2023,0.6,0.6,648.0,instant,system
232399.0,CICIOT_232399,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-ICMP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
205599.0,CICIOT_205599,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DDoS-SynonymousIP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
230636.0,CICIOT_230636,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-ICMP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
234537.0,CICIOT_234537,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,REJ,60,40,DoS-SYN_Flood,DoS,CICIoT2023,0.6,0.6,60.0,instant,system
2211.0,CICIOT_2211,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,2131.0,1420.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6001,0.6,355.1,instant,system
23357.0,CICIOT_23357,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,36484.0,24323.0,OTH,60,40,DDoS-ACK_Fragmentation,DDoS,CICIoT2023,0.6,0.6,608.07,instant,system
112930.0,CICIOT_112930,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-ICMP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
156414.0,CICIOT_156414,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,1569.0,1046.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6,0.6,261.5,instant,system
25482.0,CICIOT_25482,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3692.0,2461.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,61.53,instant,system
11553.0,CICIOT_11553,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,5673.0,3782.0,REJ,60,40,DDoS-SlowLoris,DDoS,CICIoT2023,0.6,0.6,94.55,instant,system
212665.0,CICIOT_212665,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-UDP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
15579.0,CICIOT_15579,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3652.0,2434.0,S0,60,40,DDoS-SYN_Flood,DDoS,CICIoT2023,0.6001,0.6,60.86,instant,system
147635.0,CICIOT_147635,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,1645.0,1097.0,OTH,6,4,DNS_Spoofing,Unknown,CICIoT2023,0.5999,0.6,274.2,instant,system
7553.0,CICIOT_7553,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,3608.0,2405.0,S0,60,40,DoS-UDP_Flood,DoS,CICIoT2023,0.6,0.6,60.13,instant,system
223069.0,CICIOT_223069,0.0.0.0,0,0.0.0.0,0,ICMP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-ICMP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
199271.0,CICIOT_199271,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
370672.0,CICIOT_370672,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,2796.0,1864.0,OTH,6,4,VulnerabilityScan,Unknown,CICIoT2023,0.6,0.6,466.0,instant,system
235036.0,CICIOT_235036,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3702.0,2468.0,SF,60,40,DDoS-RSTFINFlood,DDoS,CICIoT2023,0.6,0.6,61.7,instant,system
168024.0,CICIOT_168024,0.0.0.0,0,0.0.0.0,0,TCP,http,0.0,4713.0,3142.0,OTH,6,4,DNS_Spoofing,Unknown,CICIoT2023,0.6,0.6,785.5,instant,system
32986.0,CICIOT_32986,0.0.0.0,0,0.0.0.0,0,TCP,http,0.0,21089.0,14059.0,REJ,60,40,DoS-HTTP_Flood,DoS,CICIoT2023,0.6,0.6,351.48,instant,system
46049.0,CICIOT_46049,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-PSHACK_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
244072.0,CICIOT_244072,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,7688.0,5125.0,OTH,6,4,Benign,Benign,CICIoT2023,0.6,0.6,1281.3,instant,system
163326.0,CICIOT_163326,0.0.0.0,0,0.0.0.0,0,TCP,https,0.0,552.0,368.0,OTH,6,4,DNS_Spoofing,Unknown,CICIoT2023,0.6,0.6,92.0,instant,system
39568.0,CICIOT_39568,0.0.0.0,0,0.0.0.0,0,UDP,other,0.0,2728.0,1819.0,OTH,6,4,MITM-ArpSpoofing,Unknown,CICIoT2023,0.6,0.6,454.7,instant,system
1778.0,CICIOT_1778,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,S0,60,40,DDoS-SYN_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
7898.0,CICIOT_7898,0.0.0.0,0,0.0.0.0,0,TCP,other,0.0,3600.0,2400.0,OTH,60,40,DDoS-TCP_Flood,DDoS,CICIoT2023,0.6,0.6,60.0,instant,system
14477.0,CICIOT_14477,0.0.0.0,0,0.0.0.0,0,TCP,http,0.0,4486.0,2991.0,REJ,60,40,DDoS-HTTP_Flood-,Unknown,CICIoT2023,0.6,0.6,74.77,instant,system
